Label	Area	Perim	Circ	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
limpia	1.052	4.056	0.804	1.29	12.503	15.723	56.056	1.035	1.275	0.785	0.959
limpia	0.892	3.617	0.856	1.174	24.101	16.063	78.887	0.958	1.229	0.814	0.976
limpia	1.051	3.999	0.826	1.278	15.378	15.07	138.098	1.068	1.223	0.818	0.965
limpia	0.978	3.895	0.81	1.215	16.993	15.111	95.831	1.047	1.197	0.836	0.96
limpia	0.993	3.887	0.826	1.274	18.032	16.345	66.953	1.011	1.273	0.785	0.968
limpia	0.808	3.55	0.806	1.126	6.367	16.176	150.742	0.926	1.258	0.795	0.95
limpia	1.04	3.975	0.827	1.266	23.33	16.371	143.921	1.046	1.231	0.812	0.963
limpia	1.059	3.994	0.834	1.324	11.197	16.263	134.685	1.052	1.276	0.783	0.971
limpia	1.021	4.018	0.795	1.25	0.9	16.531	125.455	1.054	1.205	0.83	0.962
limpia	1.127	4.27	0.777	1.326	8.605	1.564	69.808	1.132	1.183	0.845	0.955
limpia	0.915	3.792	0.799	1.201	19.303	1.769	72.807	1.001	1.229	0.813	0.953
limpia	0.972	3.837	0.83	1.271	22.965	1.841	60.945	0.982	1.31	0.764	0.968
limpia	0.842	3.632	0.802	1.158	6.47	2.237	82.086	0.961	1.223	0.818	0.954
limpia	0.887	3.757	0.789	1.181	20.126	1.672	114.444	0.976	1.214	0.824	0.946
limpia	1.78	6.065	0.608	2.11	11.614	3.235	41.541	1.18	2.021	0.495	0.891
limpia	1.101	4.147	0.805	1.312	3.631	2.16	166.399	1.081	1.236	0.809	0.958
limpia	0.686	3.332	0.776	1.059	21.046	2.567	172.185	0.863	1.251	0.799	0.945
limpia	1.053	4.068	0.8	1.299	13.249	4.058	51.269	1.037	1.279	0.782	0.957
limpia	0.692	3.232	0.833	1.072	9.052	3.554	19.913	0.813	1.348	0.742	0.968
limpia	1.054	4.004	0.826	1.279	16.232	3.353	138.424	1.071	1.224	0.817	0.964
limpia	0.971	3.869	0.815	1.209	17.77	3.508	97.579	1.038	1.201	0.833	0.96
limpia	0.888	3.608	0.857	1.166	25.002	4.701	85.194	0.954	1.226	0.816	0.977
limpia	0.997	3.906	0.822	1.28	18.814	4.732	65.289	1.009	1.281	0.781	0.968
limpia	1.084	4.1	0.811	1.303	8.07	5.442	47.239	1.058	1.265	0.79	0.961
limpia	1.057	3.975	0.84	1.322	11.938	4.459	125.978	1.052	1.28	0.781	0.972
limpia	1.045	3.98	0.829	1.266	24.137	4.932	141.267	1.055	1.223	0.817	0.963
limpia	1.016	3.909	0.836	1.24	0.072	5.817	168.27	1.04	1.208	0.828	0.968
limpia	0.901	3.717	0.819	1.211	16.505	7.201	76.495	0.935	1.308	0.765	0.963
limpia	0.8	3.541	0.802	1.124	3.595	6.223	122.672	0.931	1.231	0.812	0.949
limpia	0.944	3.869	0.793	1.21	8.857	7.345	167.973	0.995	1.268	0.789	0.948
limpia	1.018	3.957	0.817	1.277	15.101	8.255	6.009	1.005	1.305	0.766	0.961
limpia	1.081	4.089	0.813	1.39	0.957	8.636	24.953	1.039	1.374	0.728	0.966
limpia	0.876	3.6	0.85	1.15	13.743	8.08	132.463	0.978	1.183	0.846	0.972
limpia	0.792	3.578	0.778	1.105	23.371	8.841	37.243	0.94	1.217	0.822	0.946
limpia	0.921	3.721	0.836	1.215	22.713	8.337	96.072	1.015	1.176	0.85	0.967
limpia	0.746	3.484	0.772	1.12	1.913	9.134	147.186	0.881	1.331	0.751	0.935
limpia	0.907	3.695	0.835	1.159	11.979	9.109	110.526	1.012	1.138	0.879	0.969
limpia	0.697	3.238	0.835	1.052	15.512	9.777	162.362	0.859	1.25	0.8	0.961
limpia	0.767	3.363	0.852	1.073	7.591	9.921	133.253	0.943	1.111	0.9	0.976
limpia	1.077	4.026	0.835	1.324	14.509	11.356	39.007	1.034	1.301	0.768	0.963
limpia	1.011	3.881	0.843	1.229	25.593	10.657	114.206	1.047	1.185	0.844	0.969
limpia	1.153	4.294	0.786	1.359	2.443	12.123	16.035	1.109	1.263	0.791	0.954
limpia	0.92	3.672	0.857	1.177	6.069	12.375	48.366	0.981	1.199	0.834	0.974
limpia	1.195	4.236	0.837	1.37	20.316	11.675	138.652	1.122	1.248	0.801	0.967
limpia	1.015	4.035	0.783	1.307	12.848	11.83	131.97	1.023	1.308	0.765	0.95
limpia	2.805	9.933	0.357	2.587	10.101	13.362	3.647	2.052	1.241	0.806	0.741
limpia	0.873	3.721	0.792	1.163	9.217	12.015	121.442	0.969	1.243	0.804	0.946
limpia	0.969	3.846	0.824	1.245	6.342	12.812	112.329	0.985	1.293	0.773	0.96
limpia	1.155	4.192	0.826	1.371	20.583	12.869	110.883	1.072	1.287	0.777	0.973
limpia	1.563	6.13	0.523	1.907	0.525	15.785	36.777	1.132	1.968	0.508	0.879
limpia	1.083	4.065	0.824	1.328	14.859	15.564	31.535	1.056	1.3	0.769	0.964
limpia	0.88	3.706	0.805	1.199	5.174	15.785	162.265	0.993	1.26	0.794	0.953
limpia	0.826	3.698	0.759	1.179	1.749	16.417	20.966	0.952	1.282	0.78	0.935
limpia	0.85	3.625	0.813	1.122	12.838	16.51	95.789	1.004	1.125	0.889	0.956
limpia	0.852	3.586	0.832	1.164	20.45	0.854	21.237	0.929	1.272	0.786	0.966
limpia	0.951	3.844	0.809	1.235	0.669	0.231	121.373	0.976	1.299	0.77	0.952
limpia	0.795	3.453	0.838	1.116	8.661	0.684	5.553	0.906	1.244	0.804	0.969
limpia	0.857	3.597	0.832	1.185	8.733	1.528	155.659	0.933	1.29	0.775	0.97
limpia	0.809	3.538	0.812	1.108	9.237	3.533	16.164	0.948	1.208	0.828	0.95
limpia	0.622	3.121	0.803	1.004	17.441	3.23	106.671	0.812	1.29	0.775	0.945
limpia	1.815	6.205	0.592	2.029	10.163	3.785	111.1	1.203	1.765	0.566	0.903
limpia	0.83	3.537	0.834	1.168	16.556	3.945	107.956	0.928	1.302	0.768	0.971
limpia	1.013	3.91	0.832	1.261	19.421	4.372	149.357	1.016	1.245	0.803	0.968
limpia	0.851	3.623	0.815	1.178	4.86	4.886	9.298	0.936	1.286	0.777	0.96
limpia	0.674	3.362	0.749	1.088	14.005	5.478	53.455	0.853	1.357	0.737	0.932
limpia	1.013	3.908	0.833	1.263	7.674	4.866	139.955	1.033	1.248	0.801	0.964
limpia	2.507	8.624	0.424	2.535	14.576	7.041	36.335	1.808	1.509	0.663	0.764
limpia	2.754	10.332	0.324	3.023	9.294	5.272	121.716	1.786	1.946	0.514	0.701
limpia	0.831	3.603	0.804	1.141	23.88	6.306	73.771	0.938	1.243	0.804	0.956
limpia	0.669	3.252	0.796	1.049	11.233	5.879	12.742	0.82	1.321	0.757	0.948
limpia	1.019	3.926	0.831	1.288	13.182	6.331	20.824	1	1.315	0.761	0.964
limpia	1.039	3.905	0.856	1.227	4.367	6.326	113.987	1.078	1.137	0.879	0.975
limpia	0.96	3.777	0.845	1.194	23.088	8.204	61.449	1.015	1.171	0.854	0.978
limpia	0.877	3.679	0.814	1.201	18.758	7.679	149.373	0.937	1.313	0.762	0.958
limpia	1.024	3.996	0.806	1.261	12.92	9.762	82.498	1.053	1.23	0.813	0.954
limpia	1.457	5.532	0.598	1.723	18.218	10.014	48.508	1.09	1.719	0.582	0.895
limpia	0.816	3.569	0.805	1.172	15.219	9.32	155.91	0.88	1.355	0.738	0.956
limpia	0.923	3.841	0.786	1.235	10.086	9.855	13.978	0.952	1.335	0.749	0.954
limpia	0.708	3.396	0.772	1.102	10.22	11.161	102.674	0.845	1.357	0.737	0.945
limpia	1.69	6.656	0.48	2.211	12.508	11.511	152.421	1.075	2.399	0.417	0.82
limpia	0.819	3.538	0.822	1.129	23.52	13.213	69.749	0.924	1.233	0.811	0.961
limpia	3.099	9.239	0.456	3.086	2.15	15.646	73.045	1.444	2.599	0.385	0.817
limpia	0.766	3.485	0.792	1.1	23.155	14.602	48.411	0.897	1.279	0.782	0.95
limpia	0.962	3.789	0.842	1.216	9.855	14.309	138.085	1.02	1.198	0.835	0.969
limpia	0.734	3.327	0.833	1.095	20.877	16.551	47.093	0.858	1.299	0.77	0.965
limpia	0.71	3.345	0.797	1.07	7.201	15.975	137.726	0.87	1.284	0.779	0.951
limpia	0.902	3.708	0.825	1.187	13.887	16.464	109.22	0.965	1.253	0.798	0.963
limpia	0.91	3.792	0.795	1.214	2.109	0.813	163.254	0.991	1.246	0.803	0.953
limpia	0.823	3.559	0.817	1.116	19.473	0.977	5.553	0.948	1.19	0.841	0.959
limpia	0.859	3.64	0.815	1.16	3.281	1.466	11.509	0.942	1.266	0.79	0.959
limpia	0.813	3.619	0.78	1.174	1.132	2.443	37.523	0.907	1.349	0.741	0.941
limpia	1.128	4.081	0.851	1.324	20.522	1.61	104.63	1.076	1.235	0.81	0.975
limpia	1.888	6.117	0.634	1.991	10.847	2.834	21.197	1.286	1.723	0.58	0.907
limpia	0.818	3.556	0.814	1.138	2.891	3.004	54.011	0.924	1.269	0.788	0.956
limpia	0.791	3.577	0.777	1.196	4.686	2.968	9.908	0.82	1.508	0.663	0.946
limpia	0.928	3.702	0.851	1.175	22.61	2.587	111.848	1.019	1.148	0.871	0.97
limpia	0.955	3.836	0.815	1.202	19.709	3.503	169.893	1.004	1.203	0.831	0.974
limpia	1.544	5.298	0.691	1.775	8.862	3.986	101.701	1.126	1.674	0.597	0.934
limpia	1.664	5.995	0.582	1.888	10.415	5.04	8.461	1.229	1.691	0.591	0.872
limpia	0.895	3.714	0.815	1.233	19.601	5.755	27.848	0.923	1.362	0.734	0.962
limpia	0.895	3.714	0.816	1.179	21.586	5.21	130.222	0.988	1.211	0.826	0.963
limpia	2.652	9.635	0.359	2.877	17.899	5.4	108.014	1.747	1.808	0.553	0.723
limpia	2.714	8.688	0.452	2.763	8.029	6.378	126.294	1.681	1.871	0.535	0.802
limpia	0.873	3.674	0.812	1.155	12.725	7.535	64.69	0.96	1.236	0.809	0.958
limpia	0.817	3.572	0.804	1.133	3.297	8.692	77.415	0.936	1.246	0.803	0.952
limpia	1.068	3.983	0.846	1.29	14.195	8.111	98.711	1.056	1.247	0.802	0.973
limpia	0.951	3.78	0.836	1.189	2.623	10.631	67.094	1.011	1.172	0.853	0.975
limpia	1.067	3.997	0.839	1.269	9.52	9.556	100.035	1.055	1.211	0.826	0.975
limpia	0.981	3.91	0.806	1.249	18.3	10.204	152.274	1.013	1.274	0.785	0.955
limpia	0.85	3.52	0.862	1.209	20.45	10.451	5.614	0.899	1.339	0.747	0.985
limpia	1.091	4.04	0.84	1.313	7.473	10.101	120.887	1.063	1.251	0.799	0.969
limpia	0.902	3.698	0.828	1.21	14.844	10.929	160.641	0.974	1.271	0.787	0.962
limpia	0.917	3.801	0.798	1.197	22.847	12.154	136.915	0.981	1.264	0.791	0.95
limpia	0.883	3.706	0.807	1.16	12.313	13.923	61.39	0.988	1.195	0.837	0.957
limpia	1.786	5.999	0.624	2.04	9.176	13.069	93.324	1.195	1.923	0.52	0.915
limpia	0.823	3.58	0.807	1.131	3.292	15.584	73.625	0.932	1.23	0.813	0.956
limpia	0.945	3.803	0.821	1.178	19.694	15.625	56.934	1.021	1.188	0.842	0.96
limpia	0.902	3.674	0.84	1.199	13.46	15.651	37.509	0.968	1.254	0.797	0.972
limpia	0.756	3.469	0.79	1.108	3.004	16.999	53.875	0.888	1.291	0.775	0.947
limpia	0.912	3.735	0.821	1.209	6.234	0.602	148.744	0.983	1.254	0.797	0.958
limpia	2.727	9.306	0.396	3.025	16.752	2.937	47.412	1.347	2.728	0.367	0.806
limpia	0.929	3.822	0.799	1.237	7.797	1.656	46.685	0.973	1.316	0.76	0.951
limpia	0.904	3.745	0.81	1.207	20.501	1.867	51.226	0.966	1.28	0.781	0.956
limpia	3.716	13.179	0.269	3.57	15.034	1.975	119.52	2.006	2.222	0.45	0.718
limpia	0.794	3.517	0.807	1.145	12.508	2.731	8.785	0.899	1.319	0.758	0.951
limpia	0.905	3.712	0.825	1.216	18.531	2.248	126.918	0.934	1.295	0.772	0.963
limpia	1.443	4.718	0.815	1.547	11.233	5.709	83.702	1.182	1.35	0.741	0.97
limpia	0.909	3.713	0.829	1.194	21.823	5.586	47.793	0.983	1.222	0.818	0.97
limpia	1.032	3.972	0.822	1.251	17.672	5.015	111.714	1.073	1.175	0.851	0.978
limpia	0.852	3.712	0.777	1.186	4.902	6.434	83.276	0.934	1.35	0.741	0.937
limpia	0.96	3.978	0.762	1.252	9.849	5.503	133.335	1.006	1.274	0.785	0.949
limpia	0.923	3.698	0.848	1.184	22.054	7.447	57.414	0.989	1.169	0.855	0.98
limpia	0.919	3.682	0.852	1.166	4.192	6.789	148.343	1.009	1.17	0.855	0.979
limpia	0.692	3.393	0.756	1.111	10.58	8.075	41.81	0.785	1.498	0.668	0.934
limpia	1.008	3.97	0.803	1.238	16.741	8.965	76.541	1.046	1.206	0.829	0.962
limpia	1.69	6.792	0.46	2.255	11.758	8.152	115.396	1.124	2.405	0.416	0.836
limpia	0.658	3.175	0.82	1.046	4.454	9.582	145.216	0.822	1.276	0.784	0.966
limpia	1.113	4.1	0.832	1.332	6.974	10.05	101.353	1.094	1.245	0.803	0.965
limpia	0.887	3.829	0.761	1.223	13.028	10.904	13.627	0.952	1.315	0.761	0.948
limpia	0.946	3.769	0.837	1.24	17.323	12.215	37.583	0.989	1.265	0.791	0.968
limpia	0.815	3.46	0.856	1.12	9.176	12.694	79.413	0.923	1.237	0.809	0.971
limpia	0.859	3.648	0.812	1.19	11.922	12.838	42.723	0.952	1.287	0.777	0.949
limpia	0.957	3.807	0.83	1.236	20.779	12.303	105.192	0.981	1.271	0.787	0.965
limpia	1.62	6.596	0.468	2.064	6.115	14.478	79.81	1.144	1.983	0.504	0.826
limpia	0.998	3.9	0.824	1.251	19.791	13.625	99.23	1.025	1.252	0.798	0.958
limpia	0.938	3.845	0.798	1.174	10.086	15.09	51.223	1.027	1.153	0.867	0.963
limpia	1.663	6.934	0.435	2.112	7.375	14.571	113.382	1.142	2.246	0.445	0.827
limpia	0.986	3.944	0.797	1.249	23.855	15.749	38.144	1.021	1.273	0.786	0.947
limpia	0.829	3.537	0.833	1.15	10.636	16.371	173.066	0.917	1.267	0.79	0.969
limpia	0.825	3.516	0.839	1.138	1.877	2.983	40.967	0.929	1.235	0.81	0.971
limpia	0.906	3.706	0.829	1.201	6.486	2.119	111.619	1.016	1.187	0.842	0.962
limpia	0.677	3.313	0.776	1.084	19.246	3.081	34.369	0.81	1.357	0.737	0.946
limpia	1.731	6.026	0.599	2.051	20.81	4.758	86.406	1.172	2.014	0.497	0.905
limpia	0.626	3.04	0.852	0.999	5.848	4.346	40.825	0.79	1.278	0.782	0.973
limpia	0.953	3.842	0.811	1.19	18.747	4.742	61.33	1.031	1.171	0.854	0.958
limpia	0.975	3.852	0.826	1.229	13.424	3.909	101.592	1.047	1.202	0.832	0.961
limpia	0.854	3.643	0.808	1.181	10.569	4.284	144.926	0.935	1.318	0.758	0.95
limpia	0.913	3.706	0.835	1.215	2.644	5.03	14.213	0.966	1.275	0.784	0.964
limpia	0.849	3.578	0.833	1.123	22.651	5.256	147.911	0.97	1.15	0.87	0.968
limpia	0.785	3.472	0.818	1.119	25.243	5.92	41.087	0.894	1.287	0.777	0.961
limpia	0.812	3.614	0.781	1.115	11.279	5.195	100.636	0.935	1.213	0.824	0.96
limpia	0.712	3.282	0.83	1.079	18.346	5.853	9.328	0.835	1.302	0.768	0.974
limpia	2.061	6.529	0.608	2.199	4.958	7.149	23.867	1.209	1.965	0.509	0.908
limpia	0.897	3.727	0.811	1.193	3.528	6.11	139.372	0.965	1.255	0.797	0.957
limpia	0.805	3.508	0.822	1.164	19.21	7.514	40.519	0.903	1.324	0.755	0.961
limpia	1.042	4.004	0.817	1.278	7.982	7.278	113.986	1.053	1.238	0.808	0.962
limpia	0.958	3.875	0.801	1.226	10.441	8.579	59.778	1	1.247	0.802	0.962
limpia	0.826	3.561	0.818	1.149	1.198	7.761	130.462	0.932	1.271	0.787	0.954
limpia	1.764	7.191	0.429	2.297	4.223	8.034	159.009	1.124	2.275	0.44	0.814
limpia	0.98	3.803	0.851	1.237	14.386	8.445	158.022	1.012	1.233	0.811	0.97
limpia	0.678	3.269	0.797	1.087	12.905	9.356	73.794	0.809	1.388	0.721	0.953
limpia	0.797	3.594	0.775	1.145	24.734	9.572	73.03	0.909	1.321	0.757	0.937
limpia	0.906	3.683	0.839	1.178	11.418	9.057	102.095	0.99	1.201	0.832	0.966
limpia	1.021	3.929	0.831	1.26	22.168	10.549	51.633	1.035	1.246	0.803	0.962
limpia	0.88	3.708	0.805	1.17	2.839	9.592	100.125	0.975	1.23	0.813	0.954
limpia	1.005	3.987	0.795	1.261	18.943	11.454	58.515	1.043	1.239	0.807	0.954
limpia	1.009	3.875	0.844	1.245	24.297	11.922	82.405	1.026	1.218	0.821	0.972
limpia	0.81	3.601	0.785	1.118	6.491	10.899	112.437	0.954	1.208	0.828	0.946
limpia	0.727	3.386	0.797	1.103	14.257	10.981	102.935	0.847	1.346	0.743	0.951
limpia	0.829	3.581	0.812	1.15	8.558	11.68	171.254	0.941	1.244	0.804	0.963
limpia	0.96	3.803	0.834	1.208	24.662	13.085	52.788	1.038	1.164	0.859	0.968
limpia	1.659	5.418	0.71	1.829	13.373	12.416	112.31	1.136	1.703	0.587	0.938
limpia	0.827	3.553	0.823	1.139	24.035	14.031	67.718	0.934	1.237	0.808	0.955
limpia	0.806	3.505	0.824	1.121	12.184	13.126	141.71	0.932	1.236	0.809	0.957
limpia	0.778	3.499	0.798	1.091	3.965	13.182	134.236	0.946	1.151	0.869	0.956
limpia	1.813	6.864	0.484	2.341	21.988	13.265	113.298	1.077	2.634	0.38	0.851
limpia	0.87	3.685	0.805	1.201	6.373	13.486	136.389	0.939	1.309	0.764	0.954
limpia	2.089	6.682	0.588	2.152	9.685	13.655	137.809	1.276	1.885	0.531	0.889
limpia	0.776	3.56	0.77	1.115	16.135	13.887	172.58	0.897	1.299	0.77	0.938
limpia	0.987	3.829	0.846	1.229	15.029	14.087	125.287	1.019	1.205	0.83	0.977
limpia	0.734	3.344	0.825	1.083	5.755	15.121	83.179	0.877	1.261	0.793	0.961
limpia	0.822	3.61	0.792	1.197	14.175	14.36	123.963	0.879	1.408	0.71	0.953
limpia	0.693	3.344	0.779	1.128	20.337	14.71	167.358	0.825	1.442	0.694	0.945
limpia	0.925	3.742	0.83	1.224	17.055	14.89	167.132	0.993	1.285	0.778	0.966
limpia	0.651	3.183	0.808	1.102	3.086	15.312	105.982	0.76	1.495	0.669	0.96
limpia	0.848	3.637	0.805	1.21	9.659	16.711	12.027	0.911	1.358	0.736	0.96
limpia	0.959	3.872	0.804	1.217	4.233	16.114	115.266	1.016	1.236	0.809	0.953
limpia	0.906	3.757	0.807	1.199	2.613	0.746	118.434	0.975	1.255	0.797	0.962
limpia	0.804	3.507	0.822	1.1	10.971	1.774	62.716	0.955	1.175	0.851	0.963
limpia	0.822	3.549	0.82	1.088	4.963	1.42	105.35	0.982	1.106	0.904	0.958
limpia	1.77	6.982	0.456	2.252	14.89	1.538	93.536	1.159	2.432	0.411	0.797
limpia	0.685	3.225	0.827	1.025	22.168	3.096	78.126	0.864	1.229	0.814	0.957
limpia	0.819	3.606	0.792	1.135	17.595	2.921	29.004	0.945	1.258	0.795	0.942
limpia	0.728	3.42	0.782	1.108	6.573	2.217	101.519	0.858	1.348	0.742	0.945
limpia	0.821	3.668	0.766	1.189	10.976	5.493	36.027	0.935	1.275	0.784	0.952
limpia	0.883	3.645	0.835	1.168	18.979	6.265	140.001	0.971	1.221	0.819	0.962
limpia	0.801	3.502	0.821	1.13	7.206	6.753	103.151	0.92	1.259	0.794	0.96
limpia	1.083	4.074	0.82	1.296	14.334	6.835	95.236	1.057	1.236	0.809	0.962
limpia	1.06	4.016	0.825	1.279	12.514	8.116	73.168	1.08	1.199	0.834	0.965
limpia	0.826	3.56	0.819	1.117	1.841	8.152	61.074	0.939	1.188	0.842	0.973
limpia	3.558	12.848	0.271	3.272	8.646	9.227	29.991	2.042	1.867	0.536	0.674
limpia	2.553	7.989	0.503	2.722	14.736	10.071	50.444	1.268	2.531	0.395	0.855
limpia	0.775	3.507	0.792	1.127	2.33	9.813	26.565	0.894	1.302	0.768	0.95
limpia	1.115	4.247	0.777	1.335	17.091	9.88	22.416	1.06	1.267	0.79	0.953
limpia	0.873	3.659	0.82	1.161	21.705	9.387	110.764	0.955	1.244	0.804	0.961
limpia	0.965	3.834	0.825	1.243	25.686	10.595	106.336	0.99	1.272	0.786	0.968
limpia	1.235	4.429	0.791	1.378	1.414	11.439	171.416	1.142	1.212	0.825	0.964
limpia	0.739	3.374	0.816	1.087	22.425	11.351	107.063	0.918	1.176	0.85	0.957
limpia	0.978	4.288	0.668	1.255	20.367	12.704	74.313	1.015	1.219	0.82	0.962
limpia	1.781	6.249	0.573	1.909	7.082	13.604	41.505	1.19	1.703	0.587	0.915
limpia	0.916	3.799	0.797	1.215	16.376	13.702	38.47	0.955	1.305	0.766	0.953
limpia	1.015	3.959	0.814	1.268	15.553	14.813	48.289	1.04	1.242	0.805	0.96
limpia	0.917	3.797	0.799	1.206	7.535	15.044	110.213	0.97	1.264	0.791	0.96
limpia	1.918	7.27	0.456	2.126	15.558	16.263	17.164	1.608	1.431	0.699	0.797
limpia	0.919	3.707	0.841	1.182	23.243	15.908	168.201	0.982	1.233	0.811	0.968
limpia	0.678	3.262	0.801	1.069	10.009	2.993	23.235	0.827	1.34	0.746	0.948
limpia	1.001	3.917	0.82	1.277	15.975	3.852	133.531	1.021	1.281	0.781	0.965
limpia	0.929	3.781	0.817	1.255	16.813	6.007	13.751	0.932	1.381	0.724	0.959
limpia	0.94	3.866	0.79	1.25	22.672	5.982	12.836	0.976	1.337	0.748	0.949
limpia	0.868	3.718	0.789	1.175	4.207	6.661	62.65	0.963	1.277	0.783	0.947
limpia	0.784	3.557	0.779	1.157	6.007	5.92	147.158	0.882	1.367	0.732	0.942
limpia	0.853	3.606	0.824	1.142	3.323	7.808	51.582	0.961	1.205	0.83	0.966
limpia	0.945	3.693	0.871	1.191	12.051	7.067	140.606	1.003	1.19	0.84	0.98
limpia	0.737	3.375	0.813	1.126	25.711	7.231	138.888	0.835	1.38	0.725	0.964
limpia	0.953	3.865	0.802	1.224	7.278	7.833	166.139	1.012	1.246	0.803	0.958
limpia	0.842	3.565	0.832	1.157	17.996	7.998	164.79	0.946	1.238	0.808	0.965
limpia	1.032	3.995	0.813	1.284	5.2	9.978	67.133	1.04	1.243	0.804	0.957
limpia	1.159	4.211	0.822	1.338	9.937	9.839	127.972	1.118	1.229	0.814	0.961
limpia	1.616	6.61	0.465	2.243	21.262	10.256	163.892	1.065	2.634	0.38	0.793
limpia	0.912	3.746	0.817	1.2	19.509	10.595	114.037	0.978	1.25	0.8	0.962
limpia	0.825	3.522	0.836	1.083	21.797	11.459	107.403	0.978	1.106	0.904	0.964
limpia	0.743	3.436	0.791	1.114	23.361	12.375	97.158	0.871	1.334	0.749	0.947
limpia	0.95	3.755	0.847	1.178	0.267	15.121	162.989	1.048	1.109	0.902	0.971
limpia	0.894	3.739	0.803	1.229	14.448	16.423	102.815	0.939	1.353	0.739	0.954
limpia	0.984	3.909	0.809	1.243	9.191	0.555	169.992	1.016	1.251	0.799	0.957
limpia	0.768	3.428	0.821	1.139	21.262	1.425	81.431	0.86	1.344	0.744	0.958
limpia	0.773	3.52	0.784	1.131	12.004	0.401	99.162	0.904	1.298	0.771	0.946
limpia	0.833	3.575	0.819	1.146	19.73	0.483	125.687	0.935	1.265	0.79	0.96
limpia	0.909	3.715	0.828	1.197	14.339	1.116	8.653	0.955	1.283	0.779	0.961
limpia	0.935	3.801	0.813	1.272	25.418	1.893	74.277	0.987	1.324	0.755	0.964
limpia	1.623	6.219	0.527	1.988	15.78	3.328	78.661	1.133	2.06	0.485	0.887
limpia	1.19	4.23	0.836	1.346	13.985	2.649	153.925	1.127	1.21	0.826	0.966
limpia	0.841	3.611	0.811	1.141	16.417	5.334	94.914	0.944	1.253	0.798	0.952
limpia	0.969	3.836	0.827	1.211	8.409	6.208	11.262	1.023	1.215	0.823	0.962
limpia	1.023	3.963	0.818	1.293	18.32	6.28	168.064	1.013	1.304	0.767	0.96
limpia	0.786	3.453	0.828	1.126	4.747	7.35	57.689	0.895	1.27	0.788	0.966
limpia	0.861	3.627	0.823	1.178	0.329	7.149	7.776	0.939	1.252	0.799	0.971
limpia	0.98	3.864	0.825	1.269	11.099	7.123	134.507	0.998	1.31	0.764	0.96
limpia	1.143	4.204	0.813	1.306	8.764	7.195	107.65	1.119	1.184	0.845	0.962
limpia	0.709	3.332	0.802	1.072	16.988	8.26	18.174	0.844	1.309	0.764	0.95
limpia	1.028	3.873	0.861	1.279	9.5	9.227	28.316	1.029	1.236	0.809	0.983
limpia	0.954	3.858	0.805	1.226	18.274	9.896	68.6	1.037	1.213	0.824	0.949
limpia	0.915	3.823	0.787	1.207	5.267	9.947	18.126	0.999	1.255	0.797	0.95
limpia	1.596	6.304	0.505	2.098	13.619	11.089	31.976	1.105	2.209	0.453	0.836
limpia	2.039	7.391	0.469	2.487	8.497	10.184	154.919	1.185	2.456	0.407	0.807
limpia	0.907	3.67	0.847	1.188	3.477	11.048	69.212	1.003	1.194	0.838	0.976
limpia	1.058	3.932	0.86	1.252	1.692	10.009	104.265	1.078	1.159	0.863	0.979
limpia	0.921	3.815	0.795	1.253	4.742	11.84	66.801	0.974	1.349	0.742	0.952
limpia	0.986	3.905	0.813	1.266	6.157	12.056	30.525	1	1.286	0.777	0.96
limpia	1.044	3.961	0.837	1.278	0.885	12.694	9.5	1.06	1.209	0.827	0.969
limpia	1.019	3.886	0.848	1.237	17.199	13.743	58.955	1.047	1.196	0.836	0.973
limpia	1.882	6.803	0.511	2.216	9.608	13.203	159.631	1.295	1.994	0.501	0.847
limpia	0.91	3.678	0.845	1.214	18.994	14.484	12.976	0.935	1.309	0.764	0.972
limpia	0.842	3.638	0.799	1.144	25.274	14.777	149.169	0.969	1.235	0.809	0.951
limpia	1.306	4.329	0.876	1.409	23.047	15.893	157.461	1.186	1.19	0.841	0.985
limpia	0.945	3.735	0.851	1.217	18.279	16.484	21.577	0.989	1.232	0.812	0.971
limpia	0.698	3.29	0.81	1.027	0.437	16.412	170.491	0.872	1.221	0.819	0.949
limpia	0.887	3.652	0.836	1.213	10.652	16.808	17.513	0.932	1.313	0.762	0.971
limpia	1.055	3.994	0.831	1.291	3.657	16.705	157.521	1.061	1.25	0.8	0.965
limpia	1.75	6.745	0.483	2.225	7.386	1.682	7.306	1.181	2.2	0.454	0.838
limpia	0.74	3.419	0.796	1.093	16.52	1.096	104.167	0.854	1.287	0.777	0.969
limpia	1.017	3.956	0.816	1.264	4.387	1.219	109.983	1.046	1.247	0.802	0.961
limpia	0.667	3.262	0.787	1.051	16.664	4.418	46.388	0.819	1.314	0.761	0.95
limpia	1.048	3.983	0.83	1.265	19.107	4.115	156.771	1.05	1.221	0.819	0.964
limpia	1.004	4.028	0.778	1.29	10.883	5.071	53.267	1.01	1.316	0.76	0.945
limpia	1.017	3.978	0.808	1.261	12.596	4.3	148.515	1.034	1.234	0.811	0.956
limpia	0.897	3.663	0.84	1.17	20.218	5.184	171.407	0.972	1.222	0.818	0.969
limpia	1.018	4.191	0.729	1.301	22.204	5.133	119.099	1.017	1.313	0.762	0.946
limpia	0.996	3.892	0.826	1.243	18.85	5.2	94.035	1.015	1.237	0.809	0.965
limpia	1.022	3.941	0.827	1.277	7.55	5.652	128.624	1.017	1.274	0.785	0.969
